구분,총자산증가율2002,유동자산증가율2002,매출액증가율2002,매출액순이익률2002,매출원가대매출액비율2002,자기자본순이익률2002,총자산순이익률2002,매출액대판매관리비2002,매출채권회전율2002,재고자산회전율2002,총자본회전율2002,유형자산회전율2002,부채비율2002,유동비율2002,자기자본배율2002,당좌비율2002,고정비율2002,순운전자본비율2002,차입금의존도2002,현금비율2002,부채/자산2002,부채/매출액2002,부채/현금흐름2002,유동부채/부채2002,현금흐름/매출액2002,차입금평균금리2002,이자보상배율2002,업종,정상기업여부
(주)건잠디지털,-0.4207777327578285,-0.3212749962943201,-0.4993244421756521,-1.48866228959892,0.8882394549572707,-2.2045015299199533,-0.7621278541420272,0.7717604115077319,1.4625601346441608,4.836829014258614,0.5119548331860829,5.836993276158905,1.892561291309438,1.755435602535341,0.3457143684403342,1.4500602486358338,0.4595545167819268,0.2325757542245866,0.2654931670294644,0.0939846063919067,0.6542856315596658,1.2780143660092165,-4.800855415838619,0.4705433134143512,-0.2662055519924403,11.85,-5.377087053071464,0,0
(주)게스템프카테크,-0.024956121873149,0.1168382199148616,0.5578824379527926,0.0312757833148679,0.8973946586202398,0.1496129296251009,0.0371390953712823,0.0507041928886778,9.65188136807232,28.51552803312173,1.187471309587537,1.4677587599768458,3.0284485418658758,0.3529239006304644,0.2482345306942737,0.2810782043023723,0.8164285603249014,-0.3365730995504,0.5079110469995957,0.0263259649615084,0.7517655025218333,0.633080981790588,-536.4818308957736,0.6918973236742695,-0.0011800604332368,7.72,1.496305722621945,0,1
(주)경동개발,0.0650353534137007,0.1382449126772898,0.21010897121215,0.1943746838750711,0.9018335044251752,0.1239000226435395,0.0842569366895766,0.1615450266433641,5.590368653749311,4.15619992978018,0.4334769066105873,0.9201404931909472,0.470502340952862,3.021002471947269,0.6800397198633604,2.463852510225973,0.4899944534720257,0.3411855585891515,0.0006002351727861,0.5503378497849989,0.3199602801366396,0.7381253193819501,8.508285629494024,0.527627869854568,0.0867537070950267,6.16,-479.6239436619719,0,0
(주)경인일보,-0.4925818410310192,-0.1195204566936642,0.0903960529553377,-0.0196162979616707,0.6831014339263175,-0.0654650321102523,-0.0241589365154758,0.7441001505717163,4.202426248913924,69.42348710536058,1.2315747121440124,3.3127069594691263,1.7097646483038105,1.3733423123834478,0.369035739183458,1.340251848939634,0.4970607997944156,0.136723730347433,0.1470413980931113,0.0733725277231574,0.6309642608165419,0.51232317016165,28.12551002432881,0.5804060429416801,0.0182156046136936,7.54,-49.67869821291702,1,0
(주)국일인토트,-0.075674116066279,-0.0550836399778741,0.0166706457758387,0.0402110195804088,0.7217211341194995,0.3363099139308522,0.033990011220297,0.1797381256799337,8.980763369789521,2.619847397874215,0.8452909569310517,2.600839702011229,8.894375985136957,0.893595772778739,0.1010675267434598,0.5796687413200428,0.3371547087146059,-0.0789278047020139,0.581436057883069,0.015810603389222,0.8989325827442166,1.0634593631616722,162.83923046410155,0.8251711192964396,0.0065307319380639,8.48,1.5509877474465352,0,1
(주)나다텔,-0.291410595642287,-0.3496137742272505,0.0226033797018027,-0.3814343074297706,0.741033837869928,-0.4234570844511129,-0.3140731594518463,0.4912179849726192,5.370547499462052,2.5315915195077694,0.823400395124849,19.48045859945364,0.3482753037227857,4.120231442984935,0.7416882866865939,2.863885687801533,0.2095618121348509,0.598595035653168,0.1214020193169019,0.0886146031799293,0.2583117133134061,0.3137133706065799,-2.367448754964104,0.7426808089775638,-0.1325111557108811,7.39,-28.73449401523395,0,0
(주)다농,-0.0348491404170979,-0.1521295785861444,-0.006326047983854,-0.0309293099320375,0.8588089016578611,-0.2533428620240768,-0.0291625038327616,0.1741382779807202,62.70880922555449,9.472020126910996,0.9428759935750866,1.0719574401955425,7.687280882222014,0.2294229144601863,0.1151108170159938,0.0553627763810451,0.887320268751726,-0.3784639925369517,0.587462167491478,0.0222968712814109,0.8848891829840061,0.9385000668314688,235.4262343404569,0.5550340028309086,0.0039863869439217,5.07,-1.0250608928514306,1,0
(주)다다,0.134575213888955,0.0997025771311234,0.2745868850446271,0.1112982905329328,0.7748050959020781,0.114052330602164,0.0883677844415507,0.113281651706962,2.6585969237226803,3.0289562164830643,0.7939725221152699,3.361366714949144,0.2906550879704566,3.464974261567465,0.7748003392389603,2.4642228050765063,0.296800331257175,0.5002545338993946,0.0,0.986499573175292,0.2251996607610396,0.283636592562513,3.773359372387896,0.9011786880921476,0.0751681895549268,0.0,3083.195232690125,0,1
(주)대양강관,-0.0933443134314586,-0.1521278109272948,-0.3196568680001699,-0.1409378783229989,1.0157811975996631,-0.4096302514690957,-0.0778755777439913,0.0901435932746806,3.661433188517336,2.138625676964794,0.5525525051932275,0.918410168369245,4.260060513653161,0.5023564476673251,0.1901118812995348,0.1601284406165655,0.6147565692582289,-0.3816292401090475,0.1242107485229385,0.00883015850285,0.8098881187004652,1.465721557840458,-406.02829023225166,0.9468871726150664,-0.0036099000811053,6.64,-6.930121278727109,0,0
(주)덕산종합건설,0.2833125699305668,-0.4033008950804507,0.1049227261771061,0.5780016636402209,0.6825930877387315,2.775089712289509,0.1318811845077076,0.0845841118548464,3632.339792387543,2.2786992118121643,0.2281674825590079,0.2758996058215487,20.042347493681493,0.822292601655594,0.0475232148076765,0.3702049009072578,0.8756824835249332,-0.0268665221807199,0.3195747499157967,0.1094424150334035,0.9524767851923236,4.17446331313226,-22.33483493623518,0.1587272687441509,-0.1869037011041335,7.29,2.220444216307313,1,1
(주)도드람푸드,-0.1217252016800904,0.0525296982293131,0.0100371963538967,0.0123164999383207,0.8674343488623848,0.4116050973998387,0.0610584117580959,0.1012055199491522,13.020141939211292,26.63885314332983,4.957448306245106,100.65225137791428,5.7411694072645485,1.153931473014166,0.1483422147680135,0.9418513699476496,0.1216666379305732,0.1171673980497903,0.4717673827106618,0.034493602318153,0.8516577852319864,0.1717935785954878,-70.49742610510152,0.8937462643076755,-0.0024368773171855,6.94,4.1193410062603775,0,1
(주)동성에이엠,0.0163161389186018,0.227513288567985,0.867363564201959,0.0306494270498001,0.949501542156836,0.2335444088573812,0.058083738014353,0.0179397298455916,15.359125401173118,50.76236593031776,1.895100287518482,2.318048029445729,3.020822640575751,0.3062393628919179,0.2487053246041232,0.2396955111032616,0.836868137320971,-0.3695621095736617,0.2921671155747766,0.0006096266727777,0.7512946753958768,0.3964405896321462,-59.83605943991547,0.7090346700141331,-0.0066254461497457,7.9,2.160289014188217,1,1
(주)동일와이앤드케이,0.0204185349068079,0.0694534698317195,0.1543294982679895,0.0148048870444532,0.9440454029314136,0.0400368647959654,0.0131450377604933,0.0147982075803205,5.310906561457951,18.095274277809786,0.8878850423528377,1.29815332873772,2.045777846016831,0.4722480991243256,0.3283233546753147,0.3834087345393323,0.7537653162484028,-0.2751748977971315,0.4565400746507362,0.0026737931552032,0.6716766453246853,0.756490551462367,-446.463621561402,0.7762806481036449,-0.001694405803583,6.15,1.2994624457001387,0,1
(주)디앤씨테크,-0.0934464509775765,0.0122305100351647,0.2173727264275147,-0.5179753543489986,0.6424077568785393,-0.4363763469501578,-0.2887676928741405,0.7390525658076712,11.747119116792565,1.1384376310471005,0.5574931132332914,7.995428198995153,0.5111674807068965,1.149443330216585,0.6617400207237243,0.1580983896028057,0.6352425970704851,0.0474234436635238,0.1026814875636696,0.0029176935135717,0.3382599792762756,0.6067518526183581,431.43556555993246,0.938136281876866,0.0014063556671107,2.8,-103.56553502363558,1,0
(주)로티스,-0.5106600278017329,-0.5627796169449035,0.8218614548081309,-1.3605015892130683,1.330578520612714,-41.058574100187016,-1.3853009439489905,0.4920290811990701,11.761336752709711,24.156513394978912,1.018228096852328,1.9382773500024408,28.638739711779824,3.094692225662983,0.0337396262366227,2.646518218132256,0.6127226190936126,0.2621349264500577,0.1197165740477209,1.154614491729816,0.9662603737633771,0.9489625917320492,-1.960434617117148,0.129512145850426,-0.484057251104612,8.33,-15.536731455895652,1,0
(주)범양이엔씨,0.096281326237322,0.1049015128282648,0.2585593801375225,-0.0126599447214688,0.9136943729036178,-0.0449686393113058,-0.0189041771807458,0.0700624079476383,2.9125670344366434,13.268839449879076,1.4932274663638898,54.69793486616815,1.3787673423367524,1.4093824976368503,0.4203857948619988,1.2257563410030914,0.2107973004781327,0.2292392397477145,0.0835700864282942,0.0172628646591836,0.5796142051380012,0.3881620303632648,-7.102727270734717,0.9660968534075698,-0.054649716308636,0.13,201.595639246779,1,1
(주)삼도휴먼텍,-0.0357837402166032,-0.0710990536810733,0.1511412938147357,0.0025893558819151,0.8877991982123385,0.0171976358745734,0.0031231918858405,0.0838373379729831,5.273238200485562,6.854819840224806,1.2061655594172385,3.2959296220289422,4.506429480859537,0.7463372875075246,0.1816058851704213,0.5338967517596526,0.4511882780548197,-0.1865283597195015,0.6459451372647838,0.0409307235409882,0.8183941148295787,0.6785089397055802,-16.13762362919593,0.8985158474872563,-0.0420451582770856,7.64,0.662602856572476,0,1
(주)삼정,-0.0042555255733673,-0.0318277167614446,0.2002683740491934,-0.0106886576336753,0.9029190245857968,-0.0366525918048786,-0.0177394591214286,0.0938237377232358,17.47581271719366,9.615815118725484,1.659652664478585,4.112989900553126,1.066161744503449,1.2906053156516295,0.4839892146199451,0.8812708514997165,0.5086452255255298,0.1106382467214568,0.2211582434124105,0.1752910835348587,0.5160107853800548,0.3109149260108413,13.300860255683608,0.7378073066294654,0.0233755501549596,6.25,0.4229126926179217,0,1
(주)삼화고속,-0.0270724564431813,-0.1012596394186518,0.0618370978049036,-0.0131283087300477,0.9464456802432688,-0.066034263915768,-0.0262269123704052,0.0724547250468635,89.22198679130955,64.31736499136467,1.997737325477244,4.345551469943373,1.517805488620231,0.4617608198106472,0.3971712685986734,0.3636160596010453,0.8616892946918323,-0.1612181836194037,0.0753673187609824,0.0270377753987295,0.6028287314013265,0.3017557532281254,1022.911894592051,0.4968722844899763,0.0002949968172463,22.3,-1.3837467653795938,1,0
(주)세호,-0.0630585538959538,0.0717906942311104,0.135031322501094,0.0067225207100374,0.9229888395278693,0.0795571533014863,0.0164817993580319,0.0631769530246609,16.547293862635833,56.1308946814948,2.4517290565461263,5.014476971537011,3.826970136771904,0.6063608435000322,0.2071692949541971,0.5519397642478987,0.5508090917649622,-0.2916071051099878,0.5634534117210985,0.0190135038399476,0.7928307050458029,0.3233761507736516,3021.1805054151623,0.934370993240264,0.000107036355555,6.36,0.8440196378895751,0,1
(주)신동,-0.0245613185603017,-0.06518670605011,-0.6608975842259182,-0.0290249194739634,0.7212395510593709,-0.0096564893559277,-0.0088147637396963,0.3601392928777979,103.1812539184953,2.7245127844935726,0.3036964063794771,0.6743975055658844,0.0954904341270957,25.124986641731237,0.9128331648069716,19.30526983702912,0.652916613266923,0.3332691152398301,0.0,1.922682340368688,0.0871668351930284,0.2870196464692804,4.249389390920254,0.1584808197137776,0.0675437386563256,2.93,-270.0171370967742,1,0
(주)신라명과,-0.0460404148181214,0.15893405457719,-0.0457582287175448,0.0200305824916914,0.5929635657903721,0.0704590540117876,0.0295401421932849,0.3816551107042403,5.456611387090913,31.88302869795511,1.4747520300789054,2.813529583833242,1.3851968467438291,0.9831392540544672,0.4192526085908415,0.9185908410632676,0.5822488884049499,-0.0071643931773935,0.1132930758949263,0.0739338530826528,0.5807473914091584,0.3937932476540385,-29.028217703918862,0.7316701868831419,-0.0135658775771436,8.78,3.278502770175556,0,1
(주)씨제이헬로비전아라방송,0.4092245746227192,1.0956084715336245,0.2614162111460431,0.2363187232364823,0.5749397804395352,0.1340538897780057,0.0970356477663923,0.1919077409300266,3.5491247514932214,259.48605609253684,0.4106134564263431,1.2953081847439492,0.3814911618947776,3.416356246634555,0.7238555175615129,3.4085975899111647,0.5993933767349598,0.2833452505204158,0.0,2.4492656875834444,0.2761444824384871,0.6725168844728853,1.1089127023041998,0.4246377537916043,0.6064651284771727,8.78,16.707843260582425,1,1
(주)씨트리,0.5121242032573967,0.5133835883607826,1.900187024097444,0.0341883013438886,0.6015648880796978,0.0363457402376268,0.0207283919580421,0.3650662890505259,2.0874023103533927,2.6017415706767237,0.6063007269516605,8.628673731788865,0.7534278737683523,2.7573617919444304,0.5703114539013604,2.1233878325074675,0.3902820950945385,0.3885942545064684,0.137788906610881,0.5857914999493161,0.4296885460986396,0.708705312393429,6.538757119004598,0.5146137880720513,0.1083853245341702,8.15,1.597377871339236,1,1
(주)아시안스타,-0.2886437932674925,-0.1425592721059974,-0.3859142693192564,0.4148422776572289,0.5528721063665902,0.0636460284115807,0.0585833799167574,1.2286046808146451,18.749530608680463,2.501407938719764,0.1412184414944395,0.7318451916824957,0.0864178287769843,4.53336084278125,0.9204561758027594,3.6773367246619935,0.8347026626424727,0.12883491067452,0.0,0.4247368563465649,0.0795438241972406,0.563267965256313,18.502773102815176,0.4583941877447742,0.0304423538096898,3.4,-118.43907173740403,1,0
(주)아싸,-0.4860466660867267,-0.291836606385486,-0.1966674655206941,-0.2634436395958275,0.7558858386375014,-2.534273569375169,-0.2243924640347323,0.4667341820002247,2.783915810431258,1.1694154688980585,0.8517664893295316,17.251884851128708,10.293935968942726,1.0148804985172983,0.0885431102412739,0.4052064760415229,0.083515826545224,0.0134377805112478,0.5624498805400088,0.0327239910486213,0.9114571073147107,1.0700786174766803,-11.933702113841518,0.9907722323917556,-0.0896686214611918,2.55,-20.15945414594657,0,0
(주)어나더필,-0.1084887592052346,-0.5906514292304673,0.8575831414469748,0.5687697728334026,1.0564978594570968,0.4399278258843312,0.0569188913193991,0.3269422862626935,34.109140134667115,2.146146488862644,0.1000736924465061,0.1286119412646489,6.729030128427588,0.071588758291557,0.1293823394893975,0.0094466331154783,0.943247119137016,-0.7360095893540385,0.7753408888164246,0.0001682222316203,0.8706176605106024,8.69976553504295,7388.467717224776,0.910574763383597,0.0011774789940221,3.02,-2.002312008042235,0,0
(주)에스코알티에스,-0.1723272329088436,-0.2026631834117089,0.2611707688220471,0.0072241508534624,0.780221504727913,0.0193904538223353,0.0086047370668383,0.2327919884058592,2.3458121905334446,6.194843586548711,1.1911070576155272,9.147067072864838,1.253463011196258,1.4973087110960217,0.4437615099511898,1.227611028012039,0.1671390411011783,0.276622320382405,0.0,0.213077053659224,0.5562386385164166,0.466992983510608,-1.5965298942502404,1.0,-0.2925050042548163,260.72,-8.008821724455354,0,0
(주)연합뉴스,-0.028243455048514,0.1320871392449307,0.0284497977785701,-0.0093130527373232,0.9314257879455828,-0.0312855402319173,-0.0113715332562258,0.179973747897942,5.163317101285105,60.4276102037105,1.2210317687403391,2.5018599127069177,1.7512157075934598,2.5787694729878456,0.3634756878714422,2.442817322284356,0.6430016240095738,0.2185608848808403,0.1046411967813675,0.5096969877348542,0.6365243339288071,0.5213003872826903,-34.45414811091208,0.217489707353544,-0.0151302648843489,0.02,-4912.982677165354,1,0
(주)열림기술,-0.097580203321876,-0.0976823155900122,0.4562079508708676,0.0263406362392803,0.8670964559576834,0.1063913569070303,0.0488993064265828,0.113487454518655,5.127725918434774,8.785895928451438,1.8564208541653224,21.14318872767273,1.1757232296692333,1.542521786267201,0.4596172832847062,1.1584464631368894,0.2641781210564615,0.2587966041665915,0.3131839805166895,0.171655052877552,0.5403827167152937,0.291088475710029,8.336916262650517,0.8827544997673799,0.0349156050678005,6.72,1.560802220317434,0,1
(주)올메디쿠스,-0.0250168645522242,0.2685907511652249,1.1024935866194656,-0.2856096046068421,0.8405389536535011,-0.6864483740293664,-0.1296914944827039,0.2901463115587532,9.60108342980125,2.140269629543148,0.4540866006982914,1.4547789717092188,4.29293184902503,0.4781071996612725,0.188931170047692,0.1809345652681629,0.7130907749854306,-0.3131846978919204,0.2995361881758541,0.0223080177600618,0.8110686371713012,1.7861540858594929,54.44595136723047,0.7398805667044274,0.0328060037708245,9.25,-1.181431587027442,0,0
(주)이화테크,0.0914052379196527,0.2315482458306902,-0.1052199788940255,0.0112521428911391,0.6790747559566163,0.0111782912172353,0.003843738678533,0.3434418027136253,4.957877224642929,53.00179898135601,0.3416005925022452,0.7281741551236635,1.9081818906329548,7.882167060554364,0.343857446888356,7.815176936440611,0.4850316594613182,0.449634906178112,0.0,0.580567511307968,0.656142553111644,1.9207886857143883,-44.94136474741037,0.0995718564455996,-0.0427398833237495,3.57,-223.8690476190476,1,0
(주)제일니트,-0.0418083603334462,-0.0310739245741219,0.0691524637828639,-0.0457306782948179,0.946949132881334,-0.1704069671397877,-0.046501442431324,0.1370169724193052,42.0979834478153,4.287743614508519,1.0168544216977735,2.034842272666225,2.6645522854791968,1.0821124876411157,0.2728846314903199,0.5480144691215854,0.5450034900493806,0.0345258886915847,0.4045249158128653,0.0284516803372954,0.7271153685096802,0.7150633886172856,256.2410100241086,0.5782722240087501,0.002790589174426,13.66,-3.089896044261325,0,0
(주)중소기업유통센터,-0.043706826063705,-0.2414419592953741,-0.0549013456183981,-0.0604420828840388,0.8126838427000083,-0.0808719687434429,-0.0489904191610414,0.2308481124803888,19.7405200819696,58.18175874058972,0.8105349257243835,0.8882482463248884,0.6507711125638737,0.5171324886504163,0.605777501428931,0.4276040542180933,0.9346045780337592,-0.0610623493041471,0.2405340084984615,0.0317825558279015,0.394222498571069,0.4863732407567117,138.65785193884602,0.3207776616726778,0.0035077223103904,5.14,-2.311438700884982,1,0
(주)칩트론,0.0770376924742031,0.3704727222384998,0.7391433423346779,0.0484482080129837,0.8190767773845788,0.1479976937731252,0.043508170793584,0.075848749370051,7.810285227956875,4.937005091018336,0.8980346761623097,1.49931333617515,2.4016068952949365,1.0226176855202795,0.2939787079404115,0.5966295968182169,0.6423403164096961,0.0079105166684189,0.3757643520274996,0.1116547473875747,0.7060212920595885,0.786184888847191,35.40408856353814,0.495380480525743,0.0222060479663601,7.11,2.541078306151972,0,1
(주)코오롱스포렉스,-0.0313732342829852,-0.1610714203869317,0.0917673134494757,-0.0791851928454813,0.9035643920387916,-0.1134711359540288,-0.0211678794476978,0.0885387316565041,29.85036640535432,44.12029964033867,0.2673211832546011,0.2801420841967923,4.36053398954534,0.12195316367319,0.1865485814495918,0.0990924433915928,0.9707950013385332,-0.2102721725887214,0.2138970806332102,0.0275564036990933,0.8134514301124125,3.042974074140873,-909.5155064313876,0.2943963983407028,-0.0033457088445697,8.95,0.0927691003052146,1,1
(주)해운대그랜드호텔,-0.0158947377153224,0.0860374571093783,0.0464328962723148,0.0215037237596268,0.6724806340565184,0.0086993840716092,0.0049897986388379,0.3015111795883868,53.79688610400031,5.273357787915671,0.2320434681274259,0.2595667148017648,0.7434338940850033,0.882313642946161,0.5735806808578908,0.6242863316904619,0.8988142640330052,-0.013496540279875,0.0824002840172989,0.0641751639368703,0.4264193191421092,1.837669995985159,420.6372503596771,0.2689425158260218,0.0043687761709496,6.69,1.094793785847002,1,1
(주)헤럴드,-0.1109623968172849,-0.097465292850502,0.0385144450333477,-0.1440534335818796,0.6977399000610602,-18.25308686138785,-0.1261604156310097,0.3867812192260804,4.01444235962078,118.84282422712428,0.8757890214348861,1.3702338412755088,143.68157183995422,0.5622628160994089,0.0069117304151927,0.5527921581563254,0.6947333901580893,-0.2376585153862515,0.4120821582209638,0.0697081866210879,0.9930882901889152,1.1339355322836164,129.55417515603412,0.5467037831297774,0.0087525973664523,9.04,-1.9604062669841773,1,0
S&T전장주식회사,-0.0235750018226973,-0.1028049760957891,0.118144466643511,-0.0499670824632462,1.0322850700677646,-3.511919945762324,-0.1344874935906942,0.0130550540998259,30.397511140682056,12.262879784245964,2.691521837193873,4.135162578630285,25.11335888991648,0.4199606616536805,0.0382945783695822,0.1421250855249922,0.6575273934668068,-0.4730147421737967,0.0999905808466483,0.0011642739269422,0.9617054901333512,0.357309190972794,-50.24190662286258,0.8479595438244961,-0.0071117761046552,8.39,-11.16624252529178,0,0
SMEC(주),0.1243541519102438,0.2377267735031886,0.0146880743204512,0.0027629874871587,0.8653833352525774,0.0152629658777371,0.0024399578528839,0.1002428624733777,4.084509099296627,2.2416791972220507,0.8830868269306077,3.781986996662991,5.255422158962898,0.7726094828076321,0.1598613187259324,0.3459715085749029,0.3826393379357965,-0.1816984691035106,0.4966944918379478,0.0054455970818246,0.8401387167932957,0.951365925945709,-103.93891908756542,0.951103806068625,-0.0091531250690053,9.54,0.7223511214230471,0,1
경남섬유공업(주),-0.2054165001612467,-0.2721662423142901,0.0127246271796121,-0.3812085768637097,0.888194402036078,-1.0081225555353677,-0.276803019072615,0.0834898055817556,3.054820137910654,2.18232143324707,0.7261195992753806,2.0072172611074106,2.6420215318204394,0.9649153440731344,0.2745727863668496,0.5054750231363525,0.3793345381493229,-0.0225676110432644,0.4144390415982773,0.0119144711563604,0.7254272136331503,0.999046457852231,111.48262782870408,0.8866955372027516,0.0089614541503927,7.31,0.6550324831089309,0,1
경인포장주식회사,-0.1181994107261133,-0.2632679193353103,-0.1106381571259118,-0.1610095949475999,1.019321975191599,-0.1578836598403318,-0.1015134220897566,0.1397447162684338,5.34743803924549,13.288898677045564,0.6304805755383331,1.3437076891409752,0.555298285869552,0.9767443049474616,0.6429634465809665,0.7995060305761568,0.7334875616901355,-0.0063455010299507,0.0798720887613596,0.1226316457027904,0.3570364997631899,0.5662926244132674,-10.26993039371537,0.7642298182981084,-0.0551408434822311,7.18,-15.427768423137875,0,0
계성제지주식회사,0.0630507999342778,0.1354129427011993,0.071249036241354,0.0473199030399325,0.9182490235918828,0.3311055154372719,0.0731392656324579,0.0430145511365779,4.621416395710118,6.210154298404994,1.5456343089024691,4.561128790987309,3.527055509432583,1.037409294225224,0.220894132602615,0.6473332053863187,0.3921930763068197,0.0219177020597351,0.2335577456953141,0.0619690970752662,0.779105867397385,0.5040686939400405,-46.025870218961344,0.7520020582358828,-0.0109518558050506,13.06,1.9269433021492308,1,1
금동조명주식회사,-0.0961345669107206,-0.1773645139249851,-0.2247014427433092,-0.1878330897557225,0.9457055557629886,-12.674784859400717,-0.1422322510643868,0.1360466687428431,3.631844399864148,15.029067398951373,0.757226808382699,1.2034463596439955,88.11329719209037,0.3314260515482989,0.0112216698462455,0.2725364990453992,0.7318373565419485,-0.5409549325601753,0.659885467692552,0.0081408173541878,0.9887783301537544,1.305788859041597,-91.38977331878316,0.818300271500094,-0.0142881288750633,6.66,-1.3293261025972207,0,0
남지리산관광개발주식회사,0.3071891861588841,-0.0114568799586229,-0.0625921115520069,0.2162320955717124,0.1364145574922604,0.1024848449853411,0.0452751903854714,0.8874746123936931,61.77678675076423,0.1110331640619125,0.2093823780681812,0.3272448411199724,1.2635983220123146,2.4390116762205536,0.4417744925305523,0.2259117657512198,0.716494898091673,0.1672674042079038,0.0786906505277388,0.1794229531354632,0.5582255074694477,2.66605772949848,-267.0486244000376,0.208227134276527,-0.0099834168233899,5.98,-0.8575861487436056,1,0
